investor_id,scheme_code,scheme_name,sebi_category,month_date,tenure_months,sip_amount,payment_status,nav_value,age,city_tier,occupation_type,discontinued,discontinuation_date
INV10123,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2026-06-01,29,1500,Missed,80.116,40,Tier 1,Self-Employed,0,
INV10124,SCH109,ELSS Growth Fund,Index Fund,2024-02-01,1,1000,Missed,66.292,34,Tier 2,Salaried,1,2024-04-01
INV10124,SCH109,ELSS Growth Fund,Index Fund,2024-03-01,2,1000,Missed,67.1123,34,Tier 2,Salaried,1,2024-04-01
INV10124,SCH109,ELSS Growth Fund,Index Fund,2024-04-01,3,1000,Missed,62.8996,34,Tier 2,Salaried,1,2024-04-01
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2024-06-01,1,5000,Paid,64.9179,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2024-07-01,2,5000,Paid,73.3004,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2024-08-01,3,5000,Paid,66.2374,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2024-09-01,4,5000,Paid,66.0527,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2024-10-01,5,5000,Paid,70.4375,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2024-11-01,6,5000,Missed,68.4165,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2024-12-01,7,5000,Paid,70.0385,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-01-01,8,5000,Paid,68.1478,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-02-01,9,5000,Missed,66.4711,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-03-01,10,5000,Paid,68.0157,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-04-01,11,5000,Paid,72.275,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-05-01,12,5000,Paid,75.3689,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-06-01,13,5000,Missed,75.6742,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-07-01,14,5000,Paid,68.0488,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-08-01,15,5000,Paid,66.2808,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-09-01,16,5000,Missed,64.1459,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-10-01,17,5000,Paid,67.3827,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-11-01,18,5000,Missed,68.4243,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2025-12-01,19,5000,Paid,69.6353,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2026-01-01,20,5000,Paid,66.7287,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2026-02-01,21,5000,Paid,72.732,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2026-03-01,22,5000,Paid,73.9891,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2026-04-01,23,5000,Paid,70.6544,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2026-05-01,24,5000,Paid,67.7438,55,Tier 2,Salaried,0,
INV10125,SCH101,Prime Equity Fund,Mid Cap Equity,2026-06-01,25,5000,Paid,69.5013,55,Tier 2,Salaried,0,
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2023-08-01,1,10000,Paid,119.7135,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2023-09-01,2,10000,Paid,112.3708,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2023-10-01,3,10000,Paid,115.3213,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2023-11-01,4,10000,Paid,120.6889,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2023-12-01,5,10000,Missed,112.0284,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-01-01,6,10000,Paid,111.5067,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-02-01,7,10000,Paid,115.0937,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-03-01,8,10000,Paid,119.921,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-04-01,9,10000,Paid,125.3147,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-05-01,10,10000,Paid,120.9361,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-06-01,11,10000,Missed,118.2772,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-07-01,12,10000,Paid,115.9713,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-08-01,13,10000,Paid,98.5716,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-09-01,14,10000,Missed,107.6201,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-10-01,15,10000,Paid,107.3354,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-11-01,16,10000,Paid,114.9544,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-12-01,17,10000,Paid,123.4982,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-01-01,18,10000,Paid,139.751,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-02-01,19,10000,Missed,131.48,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-03-01,20,10000,Paid,136.2262,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-04-01,21,10000,Paid,136.2253,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-05-01,22,10000,Missed,137.4225,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-06-01,23,10000,Paid,143.8938,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-07-01,24,10000,Paid,139.2882,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-08-01,25,10000,Paid,137.9267,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-09-01,26,10000,Paid,120.5969,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-10-01,27,10000,Paid,117.036,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-11-01,28,10000,Paid,130.1746,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-12-01,29,10000,Paid,137.0415,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2026-01-01,30,10000,Missed,143.2852,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2026-02-01,31,10000,Missed,151.4711,28,Tier 1,Professional,1,2026-03-01
INV10126,SCH111,Hybrid Equity Fund,Mid Cap Equity,2026-03-01,32,10000,Missed,152.4246,28,Tier 1,Professional,1,2026-03-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-05-01,1,3000,Missed,22.7417,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-06-01,2,3000,Paid,24.6362,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-07-01,3,3000,Paid,24.4387,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-08-01,4,3000,Paid,24.8815,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-09-01,5,3000,Missed,22.4261,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-10-01,6,3000,Paid,21.1406,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-11-01,7,3000,Paid,22.5491,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-12-01,8,3000,Missed,22.0813,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-01-01,9,3000,Missed,21.0453,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-02-01,10,3000,Paid,19.3498,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-03-01,11,3000,Paid,20.9361,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-04-01,12,3000,Missed,21.9535,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-05-01,13,3000,Missed,22.9263,40,Tier 2,Salaried,1,2025-06-01
INV10127,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-06-01,14,3000,Missed,25.3991,40,Tier 2,Salaried,1,2025-06-01
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2023-11-01,1,5000,Paid,36.2244,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2023-12-01,2,5000,Missed,34.421,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-01-01,3,5000,Paid,34.8962,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-02-01,4,5000,Paid,34.5933,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-03-01,5,5000,Paid,33.7259,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-04-01,6,5000,Paid,34.022,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-05-01,7,5000,Missed,34.2576,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-06-01,8,5000,Paid,33.3051,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-07-01,9,5000,Paid,33.7083,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-08-01,10,5000,Paid,34.4424,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-09-01,11,5000,Paid,35.4036,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-10-01,12,5000,Paid,35.5558,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-11-01,13,5000,Missed,35.959,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2024-12-01,14,5000,Missed,36.9552,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-01-01,15,5000,Paid,37.178,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-02-01,16,5000,Paid,36.9002,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-03-01,17,5000,Paid,36.6292,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-04-01,18,5000,Paid,37.503,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-05-01,19,5000,Paid,37.9154,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-06-01,20,5000,Missed,37.9224,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-07-01,21,5000,Paid,37.5776,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-08-01,22,5000,Paid,37.5709,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-09-01,23,5000,Paid,37.9179,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-10-01,24,5000,Paid,39.3849,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-11-01,25,5000,Paid,40.613,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2025-12-01,26,5000,Missed,42.3229,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2026-01-01,27,5000,Paid,42.1765,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2026-02-01,28,5000,Paid,40.8748,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2026-03-01,29,5000,Paid,40.9721,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2026-04-01,30,5000,Paid,41.7288,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2026-05-01,31,5000,Paid,42.2641,32,Tier 2,Business Owner,0,
INV10128,SCH108,Tax Saver Advantage Fund,Liquid Fund,2026-06-01,32,5000,Paid,44.6353,32,Tier 2,Business Owner,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2023-08-01,1,2000,Paid,44.4608,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2023-09-01,2,2000,Paid,46.3586,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2023-10-01,3,2000,Paid,46.0134,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2023-11-01,4,2000,Paid,45.062,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2023-12-01,5,2000,Paid,46.2996,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-01-01,6,2000,Paid,48.4212,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-02-01,7,2000,Missed,44.4597,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-03-01,8,2000,Paid,43.5302,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-04-01,9,2000,Missed,44.1246,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-05-01,10,2000,Paid,44.1317,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-06-01,11,2000,Paid,44.378,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-07-01,12,2000,Paid,43.1251,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-08-01,13,2000,Paid,44.431,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-09-01,14,2000,Paid,47.1616,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-10-01,15,2000,Missed,46.1405,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-11-01,16,2000,Paid,47.5362,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2024-12-01,17,2000,Missed,49.5217,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-01-01,18,2000,Paid,50.1849,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-02-01,19,2000,Paid,51.6223,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-03-01,20,2000,Paid,50.6954,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-04-01,21,2000,Paid,53.6884,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-05-01,22,2000,Paid,56.1649,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-06-01,23,2000,Paid,59.0076,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-07-01,24,2000,Missed,57.0163,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-08-01,25,2000,Paid,58.3747,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-09-01,26,2000,Paid,57.4663,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-10-01,27,2000,Paid,61.0635,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-11-01,28,2000,Missed,59.7833,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2025-12-01,29,2000,Paid,60.6697,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2026-01-01,30,2000,Paid,56.8499,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2026-02-01,31,2000,Paid,57.6822,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2026-03-01,32,2000,Paid,55.7567,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2026-04-01,33,2000,Paid,57.1896,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2026-05-01,34,2000,Paid,57.2571,39,Tier 3,Salaried,0,
INV10129,SCH104,Small Cap Opportunities Fund,ELSS (Tax Saver),2026-06-01,35,2000,Missed,56.8873,39,Tier 3,Salaried,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2023-12-01,1,5000,Paid,95.9466,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-01-01,2,5000,Paid,99.9347,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-02-01,3,5000,Missed,101.8137,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-03-01,4,5000,Paid,99.6349,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-04-01,5,5000,Paid,98.2804,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-05-01,6,5000,Paid,101.123,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-06-01,7,5000,Missed,104.3058,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-07-01,8,5000,Paid,107.2082,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-08-01,9,5000,Missed,107.7268,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-09-01,10,5000,Paid,106.0963,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-10-01,11,5000,Paid,108.5674,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-11-01,12,5000,Paid,109.7921,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-12-01,13,5000,Paid,108.1501,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-01-01,14,5000,Missed,109.1202,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-02-01,15,5000,Paid,110.8025,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-03-01,16,5000,Paid,111.9048,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-04-01,17,5000,Missed,107.5958,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-05-01,18,5000,Missed,109.4255,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-06-01,19,5000,Paid,109.291,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-07-01,20,5000,Missed,109.5969,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-08-01,21,5000,Paid,111.736,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-09-01,22,5000,Paid,105.8749,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-10-01,23,5000,Paid,104.088,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-11-01,24,5000,Paid,107.3598,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-12-01,25,5000,Paid,107.7497,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-01-01,26,5000,Missed,110.2243,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-02-01,27,5000,Paid,112.3147,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-03-01,28,5000,Paid,113.5411,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-04-01,29,5000,Paid,113.8992,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-05-01,30,5000,Paid,115.6595,22,Tier 1,Self-Employed,0,
INV10130,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-06-01,31,5000,Paid,116.8577,22,Tier 1,Self-Employed,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2023-11-01,1,1500,Paid,90.0554,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2023-12-01,2,1500,Paid,89.1688,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-01-01,3,1500,Missed,93.161,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-02-01,4,1500,Paid,95.5674,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-03-01,5,1500,Paid,98.2959,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-04-01,6,1500,Paid,99.3896,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-05-01,7,1500,Missed,98.9093,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-06-01,8,1500,Missed,100.1674,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-07-01,9,1500,Paid,100.2835,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-08-01,10,1500,Paid,99.5604,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-09-01,11,1500,Paid,101.5975,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-10-01,12,1500,Paid,101.3778,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-11-01,13,1500,Paid,103.0251,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2024-12-01,14,1500,Paid,96.8626,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2025-01-01,15,1500,Missed,98.146,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2025-02-01,16,1500,Paid,97.913,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2025-03-01,17,1500,Paid,103.5659,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2025-04-01,18,1500,Paid,98.8139,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2025-05-01,19,1500,Paid,99.8602,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2025-06-01,20,1500,Paid,103.552,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2025-07-01,21,1500,Paid,103.8134,34,Tier 1,Business Owner,0,
INV10131,SCH100,Bluechip Growth Fund,Large Cap Equity,2025-08-01,22,1500,Paid,103.4464,34,Tier 1,Business Owner,0,
