investor_id,scheme_code,scheme_name,sebi_category,month_date,tenure_months,sip_amount,payment_status,nav_value,age,city_tier,occupation_type,discontinued,discontinuation_date
INV10176,SCH102,Emerging Leaders Fund,Small Cap Equity,01-01-2024,2,10000,Paid,32.83,21,Tier 1,Salaried,1,01-08-2024
INV10176,SCH102,Emerging Leaders Fund,Small Cap Equity,01-02-2024,3,10000,Missed,32.89,21,Tier 1,Salaried,1,01-08-2024
INV10176,SCH102,Emerging Leaders Fund,Small Cap Equity,01-03-2024,4,10000,Paid,31.41,21,Tier 1,Salaried,1,01-08-2024
INV10176,SCH102,Emerging Leaders Fund,Small Cap Equity,01-04-2024,5,10000,Paid,30.62,21,Tier 1,Salaried,1,01-08-2024
INV10176,SCH102,Emerging Leaders Fund,Small Cap Equity,01-05-2024,6,10000,Paid,31.74,21,Tier 1,Salaried,1,01-08-2024
INV10176,SCH102,Emerging Leaders Fund,Small Cap Equity,01-06-2024,7,10000,Missed,32.4,21,Tier 1,Salaried,1,01-08-2024
INV10176,SCH102,Emerging Leaders Fund,Small Cap Equity,01-07-2024,8,10000,Missed,32.4,21,Tier 1,Salaried,1,01-08-2024
INV10176,SCH102,Emerging Leaders Fund,Small Cap Equity,01-08-2024,9,10000,Missed,31.9,21,Tier 1,Salaried,1,01-08-2024
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-03-2024,1,3000,Paid,44.76,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-04-2024,2,3000,Paid,48.44,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-05-2024,3,3000,Paid,52.49,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-06-2024,4,3000,Paid,50.09,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-07-2024,5,3000,Paid,52.47,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-08-2024,6,3000,Paid,50.22,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-09-2024,7,3000,Paid,48.2,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-10-2024,8,3000,Paid,51.37,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-11-2024,9,3000,Paid,50.03,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-12-2024,10,3000,Paid,50.3,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-01-2025,11,3000,Missed,49.61,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-02-2025,12,3000,Paid,49.76,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-03-2025,13,3000,Paid,54.45,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-04-2025,14,3000,Paid,52.45,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-05-2025,15,3000,Missed,54.64,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-06-2025,16,3000,Missed,57.22,31,Tier 2,Professional,1,01-07-2025
INV10177,SCH101,Prime Equity Fund,Mid Cap Equity,01-07-2025,17,3000,Missed,59.66,31,Tier 2,Professional,1,01-07-2025
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-02-2024,1,5000,Paid,59.53,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-03-2024,2,5000,Missed,60.28,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-04-2024,3,5000,Paid,59.47,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-05-2024,4,5000,Paid,58.77,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-06-2024,5,5000,Paid,59.36,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-07-2024,6,5000,Paid,59.3,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-08-2024,7,5000,Paid,60.5,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-09-2024,8,5000,Missed,59.22,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-10-2024,9,5000,Paid,60.57,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-11-2024,10,5000,Missed,61.13,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-12-2024,11,5000,Paid,63.24,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-01-2025,12,5000,Paid,63.46,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-02-2025,13,5000,Paid,62.66,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-03-2025,14,5000,Paid,61.75,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-04-2025,15,5000,Paid,62.53,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-05-2025,16,5000,Paid,61.39,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-06-2025,17,5000,Paid,64.42,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-07-2025,18,5000,Paid,64.6,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-08-2025,19,5000,Paid,66.99,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-09-2025,20,5000,Paid,65.23,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-10-2025,21,5000,Paid,62.52,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-11-2025,22,5000,Paid,61.97,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-12-2025,23,5000,Paid,62.84,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-01-2026,24,5000,Paid,63.35,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-02-2026,25,5000,Paid,62.97,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-03-2026,26,5000,Paid,63.83,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-04-2026,27,5000,Paid,63.88,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-05-2026,28,5000,Paid,62.76,28,Tier 1,Salaried,0,
INV10178,SCH116,Liquid Cash Fund,Debt - Short Duration,01-06-2026,29,5000,Paid,65.31,28,Tier 1,Salaried,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-06-2024,1,5000,Paid,27.33,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-07-2024,2,5000,Paid,28.15,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-08-2024,3,5000,Missed,27.92,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-09-2024,4,5000,Paid,25.66,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-10-2024,5,5000,Paid,26.4,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-11-2024,6,5000,Paid,27.2,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-12-2024,7,5000,Paid,27.03,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-01-2025,8,5000,Paid,26.58,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-02-2025,9,5000,Paid,27.48,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-03-2025,10,5000,Paid,26.98,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-04-2025,11,5000,Missed,28.11,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-05-2025,12,5000,Paid,27.62,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-06-2025,13,5000,Paid,27.64,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-07-2025,14,5000,Paid,28.14,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-08-2025,15,5000,Paid,28.44,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-09-2025,16,5000,Paid,27.87,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-10-2025,17,5000,Missed,28.32,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-11-2025,18,5000,Paid,29.12,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-12-2025,19,5000,Missed,28.25,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-01-2026,20,5000,Paid,28.79,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-02-2026,21,5000,Paid,28.78,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-03-2026,22,5000,Missed,27.98,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-04-2026,23,5000,Paid,28.39,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-05-2026,24,5000,Paid,29.3,41,Tier 2,Professional,0,
INV10179,SCH120,Next50 Index Fund,Large Cap Equity,01-06-2026,25,5000,Missed,28.88,41,Tier 2,Professional,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-04-2024,1,2500,Paid,71.24,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-05-2024,2,2500,Missed,71.16,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-06-2024,3,2500,Paid,72.99,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-07-2024,4,2500,Paid,72.32,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-08-2024,5,2500,Missed,72.58,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-09-2024,6,2500,Missed,75.56,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-10-2024,7,2500,Paid,76.77,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-11-2024,8,2500,Paid,77.66,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-12-2024,9,2500,Paid,78.62,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-01-2025,10,2500,Paid,76,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-02-2025,11,2500,Missed,71.8,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-03-2025,12,2500,Paid,75.06,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-04-2025,13,2500,Paid,75.65,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-05-2025,14,2500,Paid,76.66,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-06-2025,15,2500,Missed,76.04,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-07-2025,16,2500,Paid,80.49,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-08-2025,17,2500,Paid,79.6,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-09-2025,18,2500,Paid,79.34,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-10-2025,19,2500,Missed,82.88,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-11-2025,20,2500,Missed,76.2,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-12-2025,21,2500,Paid,75.43,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-01-2026,22,2500,Paid,76.48,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-02-2026,23,2500,Paid,73.45,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-03-2026,24,2500,Missed,71.68,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-04-2026,25,2500,Paid,68.49,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-05-2026,26,2500,Paid,69.14,42,Tier 2,Salaried,0,
INV10180,SCH114,Corporate Bond Fund,ELSS (Tax Saver),01-06-2026,27,2500,Paid,69.95,42,Tier 2,Salaried,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-02-2024,1,1000,Paid,79.05,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-03-2024,2,1000,Missed,77.09,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-04-2024,3,1000,Paid,74.9,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-05-2024,4,1000,Paid,75.78,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-06-2024,5,1000,Paid,74.26,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-07-2024,6,1000,Missed,74.12,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-08-2024,7,1000,Paid,77.36,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-09-2024,8,1000,Paid,81.76,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-10-2024,9,1000,Paid,80.57,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-11-2024,10,1000,Missed,80.53,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-12-2024,11,1000,Missed,87.13,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-01-2025,12,1000,Paid,92.06,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-02-2025,13,1000,Missed,87.22,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-03-2025,14,1000,Paid,90.27,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-04-2025,15,1000,Paid,88.46,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-05-2025,16,1000,Paid,87.22,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-06-2025,17,1000,Paid,90.23,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-07-2025,18,1000,Paid,85.12,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-08-2025,19,1000,Paid,88.63,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-09-2025,20,1000,Missed,93.1,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-10-2025,21,1000,Paid,92.6,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-11-2025,22,1000,Paid,97.93,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-12-2025,23,1000,Paid,99.92,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-01-2026,24,1000,Paid,96.62,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-02-2026,25,1000,Paid,97.45,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-03-2026,26,1000,Paid,95.8,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-04-2026,27,1000,Paid,97.02,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-05-2026,28,1000,Paid,93.61,41,Tier 1,Self-Employed,0,
INV10181,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-06-2026,29,1000,Paid,99.29,41,Tier 1,Self-Employed,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-10-2023,1,3000,Paid,38.68,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-11-2023,2,3000,Paid,39.84,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-12-2023,3,3000,Paid,40.09,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-01-2024,4,3000,Paid,40.76,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-02-2024,5,3000,Paid,41.86,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-03-2024,6,3000,Paid,41.59,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-04-2024,7,3000,Missed,41.42,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-05-2024,8,3000,Paid,40.79,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-06-2024,9,3000,Paid,42.04,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-07-2024,10,3000,Paid,43.75,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-08-2024,11,3000,Paid,42.86,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-09-2024,12,3000,Missed,43.35,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-10-2024,13,3000,Paid,43.08,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-11-2024,14,3000,Paid,42.87,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-12-2024,15,3000,Paid,43.63,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-01-2025,16,3000,Paid,43.94,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-02-2025,17,3000,Missed,44.63,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-03-2025,18,3000,Paid,46.42,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-04-2025,19,3000,Paid,46.99,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-05-2025,20,3000,Paid,47.86,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-06-2025,21,3000,Paid,49.11,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-07-2025,22,3000,Paid,48.72,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-08-2025,23,3000,Paid,49.71,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-09-2025,24,3000,Paid,49.44,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-10-2025,25,3000,Paid,48.53,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-11-2025,26,3000,Paid,49.21,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-12-2025,27,3000,Paid,48.39,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-01-2026,28,3000,Missed,47.38,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-02-2026,29,3000,Paid,47.72,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-03-2026,30,3000,Paid,47.84,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-04-2026,31,3000,Paid,49.44,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-05-2026,32,3000,Paid,48.61,35,Tier 1,Business Owner,0,
INV10182,SCH117,Overnight Fund,Debt - Corporate Bond,01-06-2026,33,3000,Paid,49.22,35,Tier 1,Business Owner,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-06-2024,1,1500,Paid,17.85,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-07-2024,2,1500,Paid,17.52,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-08-2024,3,1500,Paid,16.75,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-09-2024,4,1500,Paid,16.72,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-10-2024,5,1500,Paid,16.76,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-11-2024,6,1500,Paid,17.31,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-12-2024,7,1500,Paid,17.08,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-01-2025,8,1500,Paid,17.95,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-02-2025,9,1500,Paid,18.13,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-03-2025,10,1500,Paid,18.2,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-04-2025,11,1500,Missed,18.27,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-05-2025,12,1500,Paid,17.94,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-06-2025,13,1500,Missed,17.93,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-07-2025,14,1500,Missed,18.14,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-08-2025,15,1500,Paid,18.58,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-09-2025,16,1500,Paid,18.56,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-10-2025,17,1500,Paid,18.74,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-11-2025,18,1500,Paid,19.14,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-12-2025,19,1500,Paid,19.1,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-01-2026,20,1500,Missed,19.6,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-02-2026,21,1500,Missed,19.93,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-03-2026,22,1500,Paid,20.38,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-04-2026,23,1500,Paid,19.8,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-05-2026,24,1500,Missed,19.81,46,Tier 2,Self-Employed,0,
INV10183,SCH106,Flexi Growth Fund,Debt - Short Duration,01-06-2026,25,1500,Paid,19.68,46,Tier 2,Self-Employed,0,
INV10184,SCH112,Short Term Debt Fund,Small Cap Equity,01-01-2024,1,1500,Missed,68.1,21,Tier 1,Self-Employed,1,01-06-2024
INV10184,SCH112,Short Term Debt Fund,Small Cap Equity,01-02-2024,2,1500,Paid,59.03,21,Tier 1,Self-Employed,1,01-06-2024
INV10184,SCH112,Short Term Debt Fund,Small Cap Equity,01-03-2024,3,1500,Paid,55.26,21,Tier 1,Self-Employed,1,01-06-2024
INV10184,SCH112,Short Term Debt Fund,Small Cap Equity,01-04-2024,4,1500,Missed,61.75,21,Tier 1,Self-Employed,1,01-06-2024
INV10184,SCH112,Short Term Debt Fund,Small Cap Equity,01-05-2024,5,1500,Missed,65.02,21,Tier 1,Self-Employed,1,01-06-2024
INV10184,SCH112,Short Term Debt Fund,Small Cap Equity,01-06-2024,6,1500,Missed,69.01,21,Tier 1,Self-Employed,1,01-06-2024
INV10185,SCH111,Hybrid Equity Fund,Mid Cap Equity,01-07-2023,1,3000,Missed,113.31,46,Tier 2,Self-Employed,1,01-09-2023
INV10185,SCH111,Hybrid Equity Fund,Mid Cap Equity,01-08-2023,2,3000,Missed,117.92,46,Tier 2,Self-Employed,1,01-09-2023
INV10185,SCH111,Hybrid Equity Fund,Mid Cap Equity,01-09-2023,3,3000,Missed,126.44,46,Tier 2,Self-Employed,1,01-09-2023
INV10186,SCH115,Credit Opportunities Fund,Balanced Hybrid,01-09-2023,1,1500,Paid,17.53,36,Tier 1,Business Owner,1,01-04-2025
